,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Zenith_RAW-0282-Alta,Zenith_RAW-0282-Alta,Ты хочешь чай... сделанный из целого Большого Гибрида??,,Tu veux du thé avec… carrément un grand hybride tout entier ?,Vuoi un infuso... fatto con un grande ibrido?,Ihr wollt Tee …aus einem ganzen Großen Hybriden?,¿Quieres té... hecho de un híbrido grande entero?,¡¿Quieres té... hecho de una híbrida grande entera?!,차에... 대형 교배종을 통째로 넣으라고요?,,つまり注文は…大型のハイブリッド全体を入れたお茶？？,Você quer chá... feito com toda uma híbrida grande?,你想喝……用整株大型混种植物泡的茶？,你想喝……用整株大型混種泡出的茶？？,,,,,
Zenith_RAW-0283-Zenith,Zenith_RAW-0283-Zenith,ДА! \n <Zenith>ИМЕННО!</>,,OUI ! \n <Zenith>PRÉCISÉMENT !</>,SÌ! \n <Zenith>PRECISAMENTE!</>,JA! \n <Zenith>EXAKT!</>,¡¡¡Sí!!! \n <Zenith>¡¡¡¡Exactamente!!!</>,¡SÍ! \n <Zenith>¡ESO MISMO!</>,그래! \n <Zenith>바로 그거야!</>,,そうデス！ \n <Zenith>ソノトオリ！</>,SIM! \n <Zenith>EXATAMENTE!</>,没错！ \n <Zenith>正是如此！</>,對！\n<Zenith>正是如此！</>,,,,,
Zenith_RAW-0284-Zenith,Zenith_RAW-0284-Zenith,"Это растение. Ты называешь его ""Большой Гибрид"". Мы обнаруживаем энергию внутри него.",,"Cette plante. Tu l'appelles ""grand hybride"". Nous y détectons une énergie.","Questa pianta. Che chiami ""Grande Ibrido"". Rileviamo un'energia al suo interno.",Diese Pflanze. Du nennst sie „Großen Hybriden“. Wir empfinden eine Energie darin.,"Esta planta. La llamas ""híbrido grande"". Detectamos una energía en su interior.",Esta planta. La llamas «híbrida grande». Detectamos una energía en su interior.,대형 교배종'이라는. 그 식물에서. 에너지가 느껴져.,,“大型のハイブリッド”と呼ばれる植物。内側にエネルギーが渦巻いてイマス。,"Essa planta. Que você chama de ""híbrida grande"". Detectamos uma energia em seu interior.",这种植物。被你称为“大型混种植物”。我等从中察觉到了一股能量。,這種植物。你稱為「大型混種」。我們偵測到這種植物。,,,,,
Zenith_RAW-0285-Zenith,Zenith_RAW-0285-Zenith,"Плоды, которые оно производит. Такие мощные. Такие выразительные. \n <Zenith>Такие непоколебимые.</>",,Le fruit qu'elle produit. Si puissant. Si évocateur. \n <Zenith>Si inflexible.</>,Il frutto che produce. Così potente. Così evocativo. \n <Zenith>Così inflessibile.</>,"Die Frucht, die er hervorbringt. So kraftvoll. So aufrüttelnd. \n <Zenith>So unnachgiebig.</>",La fruta que produce. Tan potente. Tan evocadora. \n <Zenith>Tan inflexible.</>,La fruta que produce. Tan potente. Tan evocadora. \n <Zenith>Tan inflexible.</>,그 열매의 성질은. 엄청난 강력함. 강렬한 기억. \n <Zenith>굳건한 기개.</>,,その果実も、力強く、心に揺さぶりマス。 \n <Zenith>ユルギナイ。</>,O fruto que ela produz. Tão potente. Tão evocativo. \n <Zenith>Tão inflexível.</>,它结出的果实。是如此浓郁。如此令人回味。 \n <Zenith>如此长久不散。</>,裡面會產生某種能量。如此強大。如此動人。\n<Zenith>如此堅韌。</>,,,,,
Zenith_RAW-0286-Zenith,Zenith_RAW-0286-Zenith,А семена. Непоколебимая сущность растения. Содержится внутри семени.,,Et les graines. L'inflexible essence de la plante. Elle est contenue dans la graine.,E i semi. L'essenza inflessibile della pianta. È contenuta nel seme.,Und die Samen. Die unnachgiebige Essenz der Pflanze. Ist im Samen enthalten.,Y las semillas. La esencia inquebrantable de la planta. Está contenida dentro de la semilla.,Y las semillas. La esencia inquebrantable de la planta. Está contenida dentro de la semilla.,그리고 씨앗에는. 그 식물의 굳건한 본질이. 오롯이 담겨 있지.,,そして種も。植物の揺るぎナイ本質。それが種に含まれてイマス。,E as sementes. A essência inflexível da planta. Está contida dentro da semente.,还有它的种子。植物里那股长久不散的精华。就蕴含在它的种子里。,還有其種子。該株植物的堅韌本質。就蘊藏種子中。,,,,,
Zenith_RAW-0287-Zenith,Zenith_RAW-0287-Zenith,Мы желаем. Попробовать эту энергию. \n <Zenith>Потребить её.</>,,Nous aimerions. Goûter cette énergie. \n <Zenith>La consommer.</>,Desideriamo. Assaporare questa energia. \n <Zenith>Consumarla.</>,Wir wollen diese. Energie schmecken. \n <Zenith>Sie verzehren.</>,Deseamos. Saborear esta energía. \n <Zenith>Consumirla.</>,Deseamos. Saborear esta energía. \n <Zenith>Consumirla.</>,우리는. 이 에너지를 맛보고 싶어. \n <Zenith>마시고 싶어.</>,,ぜひ、そのエネルギーを味わいたいノデス。 \n <Zenith>ノミタイ。</>,Desejamos. Provar essa energia. \n <Zenith>Consumi-la.</>,我等想要。品尝这股能量。 \n <Zenith>让我们品尝。</>,我們想要。品嚐這股能量。\n<Zenith>吸收它。</>,,,,,
Zenith_RAW-0288-Zenith,Zenith_RAW-0288-Zenith,Растение. Плод. Семя. Всё это. В напитке. Да. Восхитительно.,,La plante. Le fruit. La graine. Tout. Dans un breuvage. Oui. Délicieux.,La pianta. Il frutto. Il seme. Tutto. In una bevanda. Sì. Delizioso.,Die Pflanze. Die Frucht. Den Samen. Alles. In einem Getränk. Ja. Wie wonnig.,La planta. La fruta. La semilla. Todo ello. En una bebida. Sí. Encantadora.,La planta. La fruta. La semilla. Todo. En una bebida. Sí. Encantadora.,식물. 열매. 씨앗. 모든 것을. 마시고 싶어. 그래. 근사할 거야.,,植物、果実、種子。すべてを入れた飲み物デス。ソウ、楽しイ！,A planta. O fruto. A semente. Tudo. Em uma bebida. Sim. Maravilhoso.,植物本身。它的果实。还有它的种子。三者。全部加到茶饮里。是的。妙不可言。,植物。果實。種子。全部都要。在單杯飲品中。對。很棒。,,,,,
Zenith_RAW-0289-Alta,Zenith_RAW-0289-Alta,"То есть ты хочешь чай с, эм... Большим Гибридом, И его плодами, И семенем, которое его произвело?",,"Alors, tu veux un thé avec… euh… un grand hybride ET son fruit ET la graine qu'il produit ?","Quindi vuoi un infuso fatto di... un grande ibrido, il suo frutto e il seme che lo ha creato?","Ihr wollt also einen Tee mit, äh …einem Großen Hybriden UND seiner Frucht UND dem Samen, aus dem sie gewachsen ist?","Entonces, ¿quieres té con... un híbrido grande y su fruta y la semilla que la produjo?","Entonces, ¿quieres té con... una híbrida grande y su fruta y la semilla que la produjo?","그러니까 차에... 대형 교배종, 그 열매, 그게 낳은 그 씨앗을 모두 넣으라는 건가요?",,つまり注文は…大型のハイブリッドと、その果実と、その種を入れたお茶ってこと？,"Então você quer chá com, ahm... uma híbrida grande, E seu fruto E a semente que a produziu?",你想往茶里加，呃……一株大型混种植物，外加它的果实，和用于种植它的种子？,所以你要一杯用大型混種，以及其果實與種子……泡出來的茶？,,,,,
Zenith_RAW-0290-Zenith,Zenith_RAW-0290-Zenith,ВОТ ЭТО! ТОЧНО! \n <Zenith>ИДЕАЛЬНО!</>,,C'EST EXACT ! EXACTEMENT ! \n <Zenith>PARFAITEMENT !</>,ESATTO! ESATTAMENTE! \n <Zenith>PERFETTAMENTE!</>,DAS IST ES! GENAU! \n <Zenith>PERFEKT!</>,¡¡Eso es!!! ¡¡¡Exactamente!!! \n <Zenith>¡¡¡Perfectamente!!!</>,¡ASÍ ES! ¡ESO MISMO! \n <Zenith>¡PERFECTO!</>,바로 그거야! 정확해! \n <Zenith>완벽하구나!</>,,そのとおりデス！ いかにも！ \n <Zenith>カンペキ！</>,É EXAMENTE! ISSO! \n <Zenith>PERFEITAMENTE!</>,正是如此！没错！ \n <Zenith>完美！</>,沒錯！正確！\n<Zenith>無誤！</>,,,,,
Zenith_RAW-0291-Choice,Zenith_RAW-0291-Choice,"Хорошо, я займусь этим.",,Très bien. Je m'en occupe.,"Va bene, ci sto.","Okay, ich kümmer mich drum.","Muy bien, estoy en ello.","Muy bien, ya te lo preparo.","알았어요, 준비할게요.",,わかった。やってみる。,"Certo, pode deixar.",好的，我这就去做。,好，交給我吧。,,,,,
Zenith_RAW-0292-Choice,Zenith_RAW-0292-Choice,Как я должна это сделать??,,Comment je suis censée faire ça ?,E come dovrei farlo?,Wie soll ich das machen?,¿Cómo se supone que voy a hacer eso?,¡¿Cómo se supone que voy a hacer eso?!,그게 어떻게 가능하죠??,,でも、どうやって作るんだ？,Como é que eu vou fazer isso??,我要怎么做这种东西？？,那我該怎麼做啊？？,,,,,
Zenith_RAW-0293-Choice,Zenith_RAW-0293-Choice,Не мог бы ты просто... СЪЕСТЬ растение?,,Tu ne pourrais pas… simplement MANGER la plante ?,Non potresti semplicemente... MANGIARE la pianta?,Könntet ihr die Pflanze nicht … einfach ESSEN?,¿No podrías simplemente... comerte la planta?,¿No podrías... comerte la planta y ya?,그럴 거면 그냥... 식물을 다 드시죠?,,ただ植物を…食べちゃダメなのか？,Você não pode simplesmente... COMER a planta?,你就不能……直接吃掉那株植物吗？,你不能就……吃掉那株植物就好了嗎？,,,,,
Zenith_RAW-0294-Zenith,Zenith_RAW-0294-Zenith,Отлично! Мы очень благодарны! \n <Zenith>Признательны!</>,From [0291-Choice],Excellent ! Nous te remercions vivement ! \n <Zenith>Reconnaissants !</>,Eccellente! Hai la nostra gratitudine! \n <Zenith>Riconoscenza!</>,Ausgezeichnet! Wir sind äußerst dankbar! \n <Zenith>Dankbar!</>,¡Excelente! ¡Estamos muy agradecidas! \n <Zenith>¡Agradecidas!</>,¡Excelente! ¡Estamos muy agradecidas! \n <Zenith>¡Gracias!</>,훌륭해! 정말 고맙구나! \n <Zenith>고맙다!</>,,スバラシイ！ 何よりの喜びデス！ \n <Zenith>アリガトウ！</>,Excelente! Agradecemos muitíssimo! \n <Zenith>Agradecemos!</>,好极了！十分感谢！ \n <Zenith>感谢你！</>,好極了！我們感激不盡！\n<Zenith>謝謝！</>,,,,,
Zenith_RAW-0295-Zenith,Zenith_RAW-0295-Zenith,Мы бы рекомендовали тебе просто. Заключить его сущность.,From [0292-Choice],Nous te conseillons simplement. De contenir son essence.,Ti consigliamo semplicemente. Di contenerne l'essenza.,"Wir empfehlen, einfach. Ihre Essenz einzufangen.",Te recomendamos que simplemente. Contengas su esencia.,Te recomendamos que contengas. Su esencia.,그냥 간단히 말해서. 본질을 모두 담으렴.,,そのまま加えることをおすすめシマス。植物の本質を。,Recomendamos que você simplesmente. Contenha sua essência.,我们建议你。只取其精华。,我們會建議你就。容納其本質。,,,,,
Zenith_RAW-0296-Choice,Zenith_RAW-0296-Choice,"Ах, конечно, ясно.",,"Ah, bien sûr, bah… !","Ah, chiaro.","Ah, na klar, logisch.","Ah, por supuesto, claro.","Ah, sí, por supuesto, claro.","그렇겠죠, 네네.",,まあ、そりゃそうだよな。,"Ah, claro, dã.",唉，那好吧。,啊，當然，好噢。,,,,,
Zenith_RAW-0297-Choice,Zenith_RAW-0297-Choice,Я пойду спрошу {{Боро}}.,,Je vais demander à {{Boro}}.,Vado a chiederlo a Boro.,Ich geh Boro fragen.,Iré a preguntarle a {{Boro}}.,Le voy a preguntar a {{Boro}}.,{{Boro}}에게 물어볼게요.,,{{ボロ}}に聞いてくる。,Vou perguntar pro {{Boro}}.,我得问问Boro。,我去問 Boro。,,,,,
Zenith_RAW-0298-Zenith,Zenith_RAW-0298-Zenith,"Да, это должно быть. Совсем просто! \n <Zenith>Элементарно!</>",From [0296-Choice],"Oui, ça devrait être. Assez simple ! \n <Zenith>Rudimentaire !</>","Sì, dovrebbe essere. Piuttosto semplice! \n <Zenith>Rudimentale!</>","Ja, es sollte recht. Simpel sein! \n <Zenith>Elementar!</>","Sí, debería ser. ¡Bastante sencillo! \n <Zenith>¡Rudimentario!</>","¡Sí, debería ser! ¡Bastante sencillo! \n <Zenith>¡Rudimentario!</>","그래, 분명히. 아주 간단할 거야! \n <Zenith>간단하겠지!</>",,ええ、そうするべきデス。とても簡単！ \n <Zenith>キホン！</>,"Sim, deve ser. Muito simples! \n <Zenith>Rudimentar!</>",嗯，这应该。再简单不过！ \n <Zenith>入门级别！</>,對，應該。很簡單！\n<Zenith>基本！</>,,,,,
Zenith_RAW-0299-Zenith,Zenith_RAW-0299-Zenith,Конечно. Мы будем с нетерпением ждать. \n <Zenith>Предвкушать.</>,From [0297-Choice],Bien sûr. Nous attendrons avec impatience. \n <Zenith>Anticiper.</>,Certamente. Aspetteremo con impazienza. \n <Zenith>Impazienza.</>,Natürlich. Wir erwarten dich ungeduldig. \n <Zenith>Hoffnungsvoll.</>,Por supuesto. Lo esperaremos con ansias. \n <Zenith>Anticipar.</>,Por supuesto. Esperaremos con ansias. \n <Zenith>Anticipación.</>,그러렴. 차가 나오기만을 기다릴게. \n <Zenith>기대할게.</>,,もちろん。待ってイマス。ワクワクして。 \n <Zenith>タノシミ。</>,Claro. Esperaremos ansiosamente. \n <Zenith>Ansiosamente.</>,当然。我等万分期待。 \n <Zenith>翘首以盼。</>,當然了。我們熱切等待。\n<Zenith>期盼。</>,,,,,
Zenith_RAW-0300-Alta,Zenith_RAW-0300-Alta,"Ты же многомерное существо, зачем тебе нужно, чтобы я готовила это для тебя?","""multidimensional"" means ""from another dimension""
From [0293-Choice]","Tu es une espèce d'être multidimensionnel, pourquoi as-tu besoin que je te prépare ça ?","Sei tu l'essere multidimensionale, perché hai bisogno che te lo prepari io?","Ihr seid doch ein multidimensionales Wesen, warum muss euch das zubereiten?","Eres como un ser multidimensional, ¿por qué necesitas que te lo prepare?",Eres como un ser multidimensional. ¿Por qué necesitas que te lo prepare?,그쪽은 다른 차원에서 온 존재인데 왜 굳이 저에게 차를 만들어달라는 거예요?,,あんたは多次元の存在みたいだけど、なんでそんなお茶を用意してほしいんだ？,"Você é, tipo, um ser multidimensional, por que precisa que eu prepare o chá pra você?",你是高维生命体般的存在吧，为什么还需要我为你备茶？,你是多次元實體，為什麼需要我為你準備呢？,,,,,
Zenith_RAW-0301-Zenith,Zenith_RAW-0301-Zenith,Потому что. Опыт приобретает новое измерение. Как подарок. \n <Zenith>Доброта.</>,,Parce que. Une expérience gagne une nouvelle dimension. Comme un cadeau. \n <Zenith>Une gentillesse.</>,Perché. Un'esperienza acquisisce una nuova dimensione. Nella forma di un regalo. \n <Zenith>Una gentilezza.</>,Weil. Eine Erfahrung eine neue Dimension erwirbt. Als Geschenk. \n <Zenith>Eine Gefälligkeit.</>,Porque. Una experiencia adquiere una nueva dimensión. Como un regalo. \n <Zenith>Un gesto de amabilidad.</>,Porque. Una experiencia adquiere una nueva dimensión. Como un regalo. \n <Zenith>Un gesto de amabilidad.</>,경험이. 선물로 주어질 때. 새로운 차원이 열려. \n <Zenith>친절함 때문에.</>,,それは、体験すれば新たな次元を得られるからデス。贈り物として。 \n <Zenith>ヤサシサ。</>,Porquê. Uma experiência ganha uma nova dimensão. Como um presente. \n <Zenith>Uma gentileza.</>,因为。受人招待。会赋予一种体验以全新的内涵。 \n <Zenith>体验好意。</>,因為。每個體驗都會引發新的向度。這是一種贈禮。\n<Zenith>善意。</>,,,,,
